movie_ID,title,rating,genres,poster_path
366,Surrogates,6.111,Sci-Fi|Action|Thriller,Surrogates.jpg
367,Shrek 2,7.27,Animation|Children|Comedy|Fantasy|Adventure,Shrek 2.jpg
368,Heart of the Hunter,5.931,Action|Mystery|Thriller,Heart of the Hunter.jpg
369,The Predator,5.6,Sci-Fi|Action|Adventure,The Predator.jpg
370,Annie,6.527,Comedy|Drama|Children,Annie.jpg
371,Last Christmas,7.245,Comedy|Romance,Last Christmas.jpg
372,Top Gun: Maverick,8.218,Action|Drama,Top Gun_ Maverick.jpg
373,The Northman,7.063,Action|Adventure|Fantasy,The Northman.jpg
374,Guardians of the Galaxy Vol. 3,7.974,Sci-Fi|Adventure|Action,Guardians of the Galaxy Vol. 3.jpg
375,Expend4bles,6.258,Action|Adventure|Thriller,Expend4bles.jpg
376,Scrambled,5.083,Comedy,Scrambled.jpg
377,Westworld,6.8,Adventure|Sci-Fi|Western,Westworld.jpg
378,The Dirt,7.46,Drama|Musical|History|Comedy,The Dirt.jpg
379,Aquaman and the Lost Kingdom,6.758,Action|Adventure|Fantasy,Aquaman and the Lost Kingdom.jpg
380,Boyhood,7.505,Drama,Boyhood.jpg
381,Rocketman,7.3,Musical|Drama,Rocketman.jpg
382,Annie,6.527,Comedy|Drama|Children,Annie.jpg
383,Aquaman and the Lost Kingdom,6.758,Action|Adventure|Fantasy,Aquaman and the Lost Kingdom.jpg
384,Booksmart,7.0,Comedy,Booksmart.jpg
385,Psycho II,6.4,Horror|Mystery|Thriller,Psycho II.jpg
386,Batman & Robin,4.357,Action|Sci-Fi|Adventure,Batman & Robin.jpg
387,Deep Water,5.799,Drama|Mystery|Thriller,Deep Water.jpg
388,New Golden Lotus III,6.4,Drama|Romance,New Golden Lotus III.jpg
389,Shrek 2,7.27,Animation|Children|Comedy|Fantasy|Adventure,Shrek 2.jpg
390,The Tearsmith,6.546,Romance|Drama,The Tearsmith.jpg
391,The Circle,5.52,Drama|Thriller|Sci-Fi,The Circle.jpg
392,Top Gun: Maverick,8.218,Action|Drama,Top Gun_ Maverick.jpg
393,Sausage Party,5.747,Adventure|Animation|Comedy|Fantasy,Sausage Party.jpg
394,Her,7.857,Romance|Sci-Fi|Drama,Her.jpg
395,Puss in Boots: The Last Wish,8.2,Animation|Adventure|Fantasy|Comedy|Children,Puss in Boots_ The Last Wish.jpg
396,Guardians of the Galaxy Vol. 3,7.974,Sci-Fi|Adventure|Action,Guardians of the Galaxy Vol. 3.jpg
397,Inside Llewyn Davis,7.198,Drama|Musical,Inside Llewyn Davis.jpg
398,Return of Special Forces 5,5.0,Action,Return of Special Forces 5.jpg
399,The Family Plan,7.301,Action|Comedy,The Family Plan.jpg
400,The Vault,6.821,Drama|Action|Thriller,The Vault.jpg
401,Code 8 Part II,6.446,Sci-Fi|Action|Crime,Code 8 Part II.jpg
402,The Fifth Element,7.5,Adventure|Fantasy|Action|Thriller|Sci-Fi,The Fifth Element.jpg
403,Top Hat,7.293,Comedy|Musical|Romance,Top Hat.jpg
404,Rocketman,7.3,Musical|Drama,Rocketman.jpg
405,Coming 2 America,6.423,Comedy,Coming 2 America.jpg
406,Django Unchained,8.18,Drama|Western,Django Unchained.jpg
407,Notting Hill,7.262,Romance|Comedy,Notting Hill.jpg
408,Shrek,7.742,Animation|Comedy|Fantasy|Adventure|Children,Shrek.jpg
409,Baghead,6.7,Horror,Baghead.jpg
410,Monsters. Inc.,7.843,Animation|Comedy|Children,Monsters_ Inc..jpg
411,Blade Runner 2049,7.561,Sci-Fi|Drama,Blade Runner 2049.jpg
412,Pan's Labyrinth,7.757,Fantasy|Drama|War,Pan's Labyrinth.jpg
413,Blue Beetle,6.788,Action|Sci-Fi|Adventure,Blue Beetle.jpg
414,Evil Dead,6.5,Horror,Evil Dead.jpg
415,Imaginary,6.233,Horror|Mystery|Thriller,Imaginary.jpg
416,Trolls Band Together,7.354,Animation|Children|Musical|Fantasy|Comedy,Trolls Band Together.jpg
417,The Godfather Part II,8.577,Drama|Crime,The Godfather Part II.jpg
418,A Quiet Place: Day One,0.0,Horror|Sci-Fi|Thriller,A Quiet Place_ Day One.jpg
419,Bound,7.168,Drama|Thriller|Crime,Bound.jpg
420,Heathers,7.307,Comedy|Crime,Heathers.jpg
421,North by Northwest,7.985,Mystery|Thriller|Adventure,North by Northwest.jpg
422,Booksmart,7.0,Comedy,Booksmart.jpg
423,Vina: Sebelum 7 Hari,5.8,Crime|Horror|Drama|Mystery|Thriller,Vina_ Sebelum 7 Hari.jpg
424,Pet Sematary,5.738,Horror|Thriller,Pet Sematary.jpg
425,PAW Patrol: The Mighty Movie,7.084,Animation|Children|Action|Sci-Fi|Comedy|Drama|Adventure,PAW Patrol_ The Mighty Movie.jpg
426,Encanto,7.605,Animation|Comedy|Children|Fantasy,Encanto.jpg
427,Meteor,5.468,Sci-Fi|Thriller,Meteor.jpg
428,The Circle,5.521,Drama|Thriller|Sci-Fi,The Circle.jpg
429,Batman & Robin,4.357,Action|Sci-Fi|Adventure,Batman & Robin.jpg
430,Beetlejuice,7.386,Fantasy|Comedy,Beetlejuice.jpg
431,Crazy Rich Asians,7.066,Comedy|Romance,Crazy Rich Asians.jpg
432,Sausage Party,5.747,Adventure|Animation|Comedy|Fantasy,Sausage Party.jpg
433,Mother of the Bride,5.949,Romance|Comedy,Mother of the Bride.jpg
434,365 Days: This Day,5.857,Romance|Drama,365 Days_ This Day.jpg
435,Hellraiser,6.2,Horror|Mystery,Hellraiser.jpg
436,The Godfather,8.7,Drama|Crime,The Godfather.jpg
437,IO,4.923,Sci-Fi,IO.jpg
438,Lift,6.533,Action|Comedy|Crime,Lift.jpg
439,Jason X,4.84,Horror|Sci-Fi,Jason X.jpg
440,Harry Potter and the Prisoner of Azkaban,8.017,Adventure|Fantasy,Harry Potter and the Prisoner of Azkaban.jpg
441,Inside Llewyn Davis,7.198,Drama|Musical,Inside Llewyn Davis.jpg
442,Boss Level,6.88,Action|Sci-Fi|Thriller,Boss Level.jpg
443,The Golden Lotus: Love and Desire,5.947,Drama|Romance,The Golden Lotus_ Love and Desire.jpg
444,Ghostbusters: Afterlife,7.4,Fantasy|Comedy|Adventure|Sci-Fi,Ghostbusters_ Afterlife.jpg
445,Sing Street,7.875,Romance|Drama|Musical,Sing Street.jpg
446,Akira,7.9,Animation|Sci-Fi|Action,Akira.jpg
447,Wrath of Man,7.643,Action|Crime|Thriller,Wrath of Man.jpg
448,Skal - Fight for Survival,5.346,Action|Horror|Comedy|Thriller,Skal - Fight for Survival.jpg
449,Star Trek Beyond,6.783,Action|Adventure|Sci-Fi,Star Trek Beyond.jpg
450,Twister,6.5,Action|Adventure|Drama,Twister.jpg
451,The Zone of Interest,7.2,History|Drama,The Zone of Interest.jpg
452,Zootopia,7.747,Animation|Adventure|Children|Comedy,Zootopia.jpg
453,The Lord of the Rings: The Fellowship of the Ring,8.4,Adventure|Fantasy|Action,The Lord of the Rings_ The Fellowship of the Ring.jpg
454,War Machine,5.594,Comedy|Drama|War,War Machine.jpg
455,Baki Hanma VS Kengan Ashura,8.316,Animation|Action,Baki Hanma VS Kengan Ashura.jpg
456,Jurassic World Dominion,6.714,Adventure|Action|Sci-Fi,Jurassic World Dominion.jpg
457,The Post,7.004,Drama|History,The Post.jpg
458,The Help,8.21,Drama,The Help.jpg
459,New Golden Lotus  I,7.0,Drama,New Golden Lotus  I.jpg
460,The Chronicles of Narnia: The Lion. the Witch and the Wardrobe,7.135,Adventure|Children|Fantasy,The Chronicles of Narnia_ The Lion_ the Witch and the Wardrobe.jpg
461,The Tomorrow War,7.539,Action|Sci-Fi|Adventure,The Tomorrow War.jpg
462,The King,7.15,Drama|History|War,The King.jpg
463,Scouts Guide to the Zombie Apocalypse,6.511,Comedy|Horror,Scouts Guide to the Zombie Apocalypse.jpg
464,The Cloverfield Paradox,5.602,Horror|Sci-Fi|Action,The Cloverfield Paradox.jpg
465,Apostle,6.103,Horror|Mystery|Thriller|Drama,Apostle.jpg
466,The Shawshank Redemption,8.705,Drama|Crime,The Shawshank Redemption.jpg
467,Pirates of the Caribbean: The Curse of the Black Pearl,7.801,Adventure|Fantasy|Action,Pirates of the Caribbean_ The Curse of the Black Pearl.jpg
468,Chaos Walking,6.589,Fantasy|Sci-Fi|Adventure,Chaos Walking.jpg
469,Red Water,3.962,Horror|Action,Red Water.jpg
470,The Belko Experiment,6.166,Horror|Thriller,The Belko Experiment.jpg
471,Titanic,7.906,Drama|Romance,Titanic.jpg
472,White Chicks,6.954,Comedy|Crime,White Chicks.jpg
473,The Founder,7.1,Drama|History,The Founder.jpg
474,The Amazing Spider-Man,6.701,Action|Adventure|Sci-Fi,The Amazing Spider-Man.jpg
475,Mothers' Instinct,6.641,Drama|Thriller,Mothers' Instinct.jpg
476,It Comes at Night,5.85,Drama|Horror|Mystery,It Comes at Night.jpg
477,Her,7.857,Romance|Sci-Fi|Drama,Her.jpg
478,The Equalizer 2,6.748,Action|Thriller|Crime,The Equalizer 2.jpg
479,Argylle,6.153,Action|Adventure|Comedy,Argylle.jpg
480,Dark Shadows,8.2,,Dark Shadows.jpg
481,Chaos Walking,6.589,Fantasy|Sci-Fi|Adventure,Chaos Walking.jpg
482,Killers of the Flower Moon,7.482,Crime|History|Drama,Killers of the Flower Moon.jpg
483,Glass Onion: A Knives Out Mystery,7.049,Comedy|Crime|Mystery,Glass Onion_ A Knives Out Mystery.jpg
484,Red Water,3.962,Horror|Action,Red Water.jpg
485,Fall,7.2,Thriller,Fall.jpg
486,Badland Hunters,6.82,Sci-Fi|Action,Badland Hunters.jpg
487,Five Nights at Freddy's,7.6,Horror|Mystery,Five Nights at Freddy's.jpg
488,Titanic,7.906,Drama|Romance,Titanic.jpg
489,White Chicks,6.954,Comedy|Crime,White Chicks.jpg
490,Scream VI,7.057,Horror|Crime|Thriller,Scream VI.jpg
491,The Amazing Spider-Man,6.701,Action|Adventure|Sci-Fi,The Amazing Spider-Man.jpg
492,It Comes at Night,5.85,Drama|Horror|Mystery,It Comes at Night.jpg
493,Argylle,6.153,Action|Adventure|Comedy,Argylle.jpg
494,Dark Shadows,8.2,Drama|Sci-Fi|Fantasy,Dark Shadows.jpg
495,The Singing Nun,5.5,Musical|Comedy|Drama|Children,The Singing Nun.jpg
496,The Demon Wet Nurse,5.4,Drama,The Demon Wet Nurse.jpg
497,Hit Man,7.077,Comedy|Romance|Crime,Hit Man.jpg
498,Saving Private Ryan,8.215,Drama|History|War,Saving Private Ryan.jpg
499,The Lion King,8.3,Children|Animation|Drama,The Lion King.jpg
500,Finding Nemo,7.82,Animation|Children,Finding Nemo.jpg
501,Anna,6.712,Thriller|Action,Anna.jpg
502,City Hunter,6.5,Action|Drama|Comedy,City Hunter.jpg
503,Scarface,7.453,Crime|Drama,Scarface.jpg
504,The Promised Land,7.8,History|Drama,The Promised Land.jpg
505,Planet of the Apes,7.655,Sci-Fi|Adventure|Drama|Action,Planet of the Apes.jpg
506,Hellboy,5.556,Fantasy|Horror|Action|Adventure,Hellboy.jpg
507,Avengers: Age of Ultron,7.273,Action|Adventure|Sci-Fi,Avengers_ Age of Ultron.jpg
508,Avatar,7.581,Action|Adventure|Fantasy|Sci-Fi,Avatar.jpg
509,Spider-Man,7.296,Action|Sci-Fi,Spider-Man.jpg
510,The Dark Tower,5.715,Fantasy|Action|Sci-Fi,The Dark Tower.jpg
511,Coraline,7.869,Animation|Children|Fantasy,Coraline.jpg
512,Man of Steel,6.623,Action|Adventure|Sci-Fi,Man of Steel.jpg
513,The Little Mermaid,6.377,Adventure|Children|Fantasy|Romance,The Little Mermaid.jpg
514,Sing 2,7.874,Animation|Children|Musical|Comedy,Sing 2.jpg
515,Samaritan,6.727,Sci-Fi|Crime|Action,Samaritan.jpg
516,Black Hawk Down,7.374,Action|War|History,Black Hawk Down.jpg
517,My Girl,7.386,Comedy|Drama,My Girl.jpg
518,Galaxy Quest,7.061,Comedy|Sci-Fi|Adventure,Galaxy Quest.jpg
519,War of the Worlds,6.508,Adventure|Thriller|Sci-Fi,War of the Worlds.jpg
520,Gattaca,7.555,Thriller|Sci-Fi|Mystery|Romance,Gattaca.jpg
521,Orion and the Dark,6.619,Animation|Children|Comedy|Fantasy,Orion and the Dark.jpg
522,Silkwood,6.948,Drama|Thriller,Silkwood.jpg
523,Noah's Ark,7.056,Animation|Musical|Comedy,Noah's Ark.jpg
524,Harry Potter and the Chamber of Secrets,7.72,Adventure|Fantasy,Harry Potter and the Chamber of Secrets.jpg
525,The Craft,6.758,Horror|Drama|Fantasy,The Craft.jpg
526,The Hobbit: The Battle of the Five Armies,7.318,Action|Adventure|Fantasy,The Hobbit_ The Battle of the Five Armies.jpg
527,Raw,7.048,Drama|Horror,Raw.jpg
528,Sonic the Hedgehog 2,7.521,Action|Adventure|Children|Comedy,Sonic the Hedgehog 2.jpg
529,Spider-Man: Far From Home,7.428,Action|Adventure|Sci-Fi,Spider-Man_ Far From Home.jpg
530,Strictly Confidential,6.167,Mystery|Thriller,Strictly Confidential.jpg
531,Extraction,7.335,Action|Thriller,Extraction.jpg
532,Clueless,7.278,Comedy|Romance|Drama,Clueless.jpg
533,Doctor Strange in the Multiverse of Madness,7.303,Fantasy|Action|Adventure,Doctor Strange in the Multiverse of Madness.jpg
534,After,7.131,Romance|Drama,After.jpg
535,Badland Hunters,6.82,Sci-Fi|Action,Badland Hunters.jpg
536,Hidden Figures,8.059,Drama|History,Hidden Figures.jpg
537,Okja,7.368,Adventure|Drama|Sci-Fi,Okja.jpg
538,Marguerite's Theorem,6.856,Comedy|Drama,Marguerite's Theorem.jpg
539,Ruthless,6.408,Action|Thriller,Ruthless.jpg
540,Talk to Me,7.2,Horror|Thriller,Talk to Me.jpg
541,Alien 3,6.4,Sci-Fi|Action|Horror,Alien 3.jpg
542,The Whale,7.9,Drama,The Whale.jpg
543,Yesterday,6.705,Comedy|Fantasy|Musical|Romance,Yesterday.jpg
544,Minions: The Rise of Gru,7.34,Animation|Comedy|Children|Adventure|Crime|Sci-Fi,Minions_ The Rise of Gru.jpg
545,1922,5.9,Horror|Crime|Drama,1922.jpg
546,Real Steel,7.005,Action|Sci-Fi|Drama,Real Steel.jpg
547,Toy Story 2,7.594,Animation|Comedy|Children,Toy Story 2.jpg
548,Ice Age,7.36,Animation|Comedy|Children|Adventure,Ice Age.jpg
549,Perfect Days,7.837,Drama,Perfect Days.jpg
550,Tusk,5.466,Comedy|Horror,Tusk.jpg
551,Leo,7.493,Animation|Comedy|Children,Leo.jpg
552,Rogue,5.583,Action|Adventure,Rogue.jpg
553,Miller's Girl,6.888,Comedy|Drama|Mystery|Thriller,Miller's Girl.jpg
554,The Ice Road,6.844,Action|Thriller,The Ice Road.jpg
555,The Philadelphia Story,7.62,Comedy|Romance,The Philadelphia Story.jpg
556,Mute,5.59,Sci-Fi|Mystery|Thriller,Mute.jpg
557,Ordinary Angels,7.9,Drama,Ordinary Angels.jpg
558,Hell or High Water,7.3,Western|Crime|Drama,Hell or High Water.jpg
559,Me Before You,7.926,Drama|Romance,Me Before You.jpg
560,Tangled,7.607,Animation|Children,Tangled.jpg
561,Air Force One Down,6.269,Action|Thriller,Air Force One Down.jpg
562,Clueless,7.278,Comedy|Romance|Drama,Clueless.jpg
563,Evil Dead Rise,6.958,Horror|Thriller,Evil Dead Rise.jpg
564,Hunters,6.2,Action,Hunters.jpg
565,The Shack,7.495,Drama|Fantasy,The Shack.jpg
566,After,7.131,Romance|Drama,After.jpg
567,Ruthless,6.408,Action|Thriller,Ruthless.jpg
568,Child's Play,5.971,Horror|Thriller,Child's Play.jpg
569,Okja,7.368,Adventure|Drama|Sci-Fi,Okja.jpg
570,Leo,7.493,Animation|Comedy|Children,Leo.jpg
571,Talk to Me,7.2,Horror|Thriller,Talk to Me.jpg
572,Alien 3,6.4,Sci-Fi|Action|Horror,Alien 3.jpg
573,Tom & Jerry,6.797,Comedy|Children|Animation,Tom & Jerry.jpg
574,Star Wars: The Last Jedi,6.802,Adventure|Action|Sci-Fi,Star Wars_ The Last Jedi.jpg
575,War on Everyone,5.772,Action|Comedy|Mystery,War on Everyone.jpg
576,Toy Story 2,7.594,Animation|Comedy|Children,Toy Story 2.jpg
577,Ice Age,7.36,Animation|Comedy|Children|Adventure,Ice Age.jpg
578,Tusk,5.466,Comedy|Horror,Tusk.jpg
579,The Black Phone,7.626,Horror|Thriller,The Black Phone.jpg
580,Miller's Girl,6.888,Comedy|Drama|Mystery|Thriller,Miller's Girl.jpg
581,Outbreak,6.542,Action|Drama|Sci-Fi|Thriller,Outbreak.jpg
582,The Next 365 Days,6.42,Romance|Drama,The Next 365 Days.jpg
583,The Flesh,5.524,Drama|Romance,The Flesh.jpg
584,Big Hero 6,7.733,Adventure|Children|Animation|Action|Comedy,Big Hero 6.jpg
585,Gone Girl,7.892,Mystery|Thriller|Drama,Gone Girl.jpg
586,Animal House,6.989,Comedy,Animal House.jpg
587,Balinsasayaw,0.0,Drama,Balinsasayaw.jpg
588,Harry Potter and the Deathly Hallows: Part 1,7.754,Adventure|Fantasy,Harry Potter and the Deathly Hallows_ Part 1.jpg
589,The Five,6.1,Western,The Five.jpg
590,Licence to Kill,6.386,Adventure|Action|Thriller,Licence to Kill.jpg
591,Glass Onion: A Knives Out Mystery,7.049,Comedy|Crime|Mystery,Glass Onion_ A Knives Out Mystery.jpg
592,The Emperor's New Groove,7.558,Adventure|Animation|Comedy|Children|Fantasy,The Emperor's New Groove.jpg
593,Men in Black,7.194,Action|Adventure|Comedy|Sci-Fi,Men in Black.jpg
594,Kung Fu Panda,7.282,Action|Adventure|Animation|Children|Comedy,Kung Fu Panda.jpg
595,Sixty Minutes,6.765,Action,Sixty Minutes.jpg
596,City of God,8.429,Drama|Crime,City of God.jpg
597,Mean Girls,6.097,Comedy,Mean Girls.jpg
598,I Am Not Big Bird,6.0,Comedy,I Am Not Big Bird.jpg
599,The Black Phone,7.626,Horror|Thriller,The Black Phone.jpg
600,The Sixth Sense,7.953,Mystery|Thriller|Drama,The Sixth Sense.jpg
601,Bob Marley: One Love,6.881,Musical|History|Drama,Bob Marley_ One Love.jpg
602,Indiana Jones and the Dial of Destiny,6.597,Adventure|Action,Indiana Jones and the Dial of Destiny.jpg
603,Hunters,6.2,Action,Hunters.jpg
604,The Lobster,7.046,Comedy|Drama|Romance,The Lobster.jpg
605,Through My Window 3: Looking at You,6.977,Romance|Drama|Comedy,Through My Window 3_ Looking at You.jpg
606,Terminator 2: Judgment Day,8.116,Action|Thriller|Sci-Fi,Terminator 2_ Judgment Day.jpg
607,Monkey Man,7.09,Action|Thriller,Monkey Man.jpg
608,"""Mitchell""!",3.2,Crime|Drama|Action,_Mitchell_!.jpg
609,Mulan,7.912,Animation|Children|Adventure,Mulan.jpg
610,Gargoyles,5.7,Fantasy|Horror,Gargoyles.jpg
611,Mission: Impossible,6.981,Adventure|Action|Thriller,Mission_ Impossible.jpg
612,The Gangster. the Cop. the Devil,7.796,Crime|Action|Thriller,The Gangster_ the Cop_ the Devil.jpg
613,Godzilla vs. Kong,7.617,Action|Sci-Fi|Adventure,Godzilla vs. Kong.jpg
614,Virus,5.392,Horror|Action|Sci-Fi,Virus.jpg
615,Watchmen,7.336,Action|Mystery|Sci-Fi,Watchmen.jpg
616,The Discovery,6.292,Drama|Romance|Sci-Fi|Thriller|Mystery,The Discovery.jpg
617,Appassionata,5.7,Drama,Appassionata.jpg
618,Harry Potter and the Order of the Phoenix,7.681,Adventure|Fantasy,Harry Potter and the Order of the Phoenix.jpg
619,Harry Potter and the Half-Blood Prince,7.692,Adventure|Fantasy,Harry Potter and the Half-Blood Prince.jpg
620,The Babysitter,6.133,Comedy|Horror,The Babysitter.jpg
621,Ford v Ferrari,8.005,Drama|Action|History,Ford v Ferrari.jpg
622,Locke,6.901,Drama|Thriller,Locke.jpg
623,The Karma of Sex,7.0,Romance,The Karma of Sex.jpg
624,Twilight,6.289,Fantasy|Drama|Romance,Twilight.jpg
625,Princess Cursed in Time: Alchemist's Quest,7.469,Children|Fantasy|Comedy,Princess Cursed in Time_ Alchemist's Quest.jpg
626,M*A*S*H,6.985,Comedy|Drama|War,M_A_S_H.jpg
627,Movie 43,4.585,Comedy,Movie 43.jpg
628,The Living Daylights,6.513,Action|Adventure|Thriller,The Living Daylights.jpg
629,Old School,6.596,Comedy,Old School.jpg
630,Aladdin,7.651,Animation|Children|Adventure|Fantasy|Romance,Aladdin.jpg
631,Infested,6.813,Horror,Infested.jpg
632,Robot Dreams,8.076,Animation|Drama|Comedy|Sci-Fi,Robot Dreams.jpg
633,Purple Rain,6.7,Drama|Musical|Romance,Purple Rain.jpg
634,Pleasure,6.219,Drama,Pleasure.jpg
635,Fifty Shades of Grey,5.883,Drama|Romance|Thriller,Fifty Shades of Grey.jpg
636,Rebel Moon - Part One: A Child of Fire,6.363,Sci-Fi|Drama|Action,Rebel Moon - Part One_ A Child of Fire.jpg
637,Alien Resurrection,6.15,Sci-Fi|Horror|Action,Alien Resurrection.jpg
638,Magnolia,7.733,Drama,Magnolia.jpg
639,Doctor Sleep,7.151,Horror|Thriller|Fantasy,Doctor Sleep.jpg
640,Girls Unbutton,4.292,Comedy|Romance,Girls Unbutton.jpg
641,Purple Rain,6.7,Drama|Musical|Romance,Purple Rain.jpg
642,Pleasure,6.219,Drama,Pleasure.jpg
643,Rebel Moon - Part One: A Child of Fire,6.363,Sci-Fi|Drama|Action,Rebel Moon - Part One_ A Child of Fire.jpg
644,Alien Resurrection,6.15,Sci-Fi|Horror|Action,Alien Resurrection.jpg
645,Magnolia,7.733,Drama,Magnolia.jpg
646,Doctor Sleep,7.151,Horror|Thriller|Fantasy,Doctor Sleep.jpg
647,Girls Unbutton,4.292,Comedy|Romance,Girls Unbutton.jpg
648,Jade,5.5,Action|Thriller,Jade.jpg
649,Dunkirk,7.455,War|Action|Drama,Dunkirk.jpg
650,Alita: Battle Angel,7.232,Action|Sci-Fi|Adventure,Alita_ Battle Angel.jpg
651,Kalikot,6.4,Drama,Kalikot.jpg
652,Hercules,5.768,Action|Adventure,Hercules.jpg
653,Ratatouille,7.82,Animation|Comedy|Children|Fantasy,Ratatouille.jpg
654,Thor: The Dark World,6.529,Action|Adventure|Fantasy,Thor_ The Dark World.jpg
655,Io Capitano,7.834,Adventure|Drama,Io Capitano.jpg
656,Dr. No,7.0,Adventure|Action|Thriller,Dr. No.jpg
657,The Coffee Table,7.135,Horror|Thriller|Comedy,The Coffee Table.jpg
658,Thabo and the Rhino Case,6.231,Children|Mystery|Adventure,Thabo and the Rhino Case.jpg
659,Mission: Impossible - Rogue Nation,7.2,Action|Adventure,Mission_ Impossible - Rogue Nation.jpg
660,Ricky Stanicky,6.543,Comedy,Ricky Stanicky.jpg
661,The Hunger Games: Mockingjay - Part 1,6.81,Sci-Fi|Adventure|Thriller,The Hunger Games_ Mockingjay - Part 1.jpg
662,Upgrade,7.492,Action|Thriller|Sci-Fi,Upgrade.jpg
663,Air Force One Down,6.269,Action|Thriller,Air Force One Down.jpg
664,Teen Witch,6.079,Comedy|Fantasy|Musical|Romance,Teen Witch.jpg
665,The Accountant,7.069,Crime|Thriller|Drama,The Accountant.jpg
666,Fall,7.2,Thriller,Fall.jpg
667,Attack,6.684,Action|Sci-Fi|Thriller,Attack.jpg
668,Howl's Moving Castle,8.407,Fantasy|Animation|Adventure,Howl's Moving Castle.jpg
669,Song of the South,6.388,Children|Animation,Song of the South.jpg
670,Emanuelle and the White Slave Trade,4.8,Drama|Horror|Thriller,Emanuelle and the White Slave Trade.jpg
671,Taken,7.393,Action|Thriller,Taken.jpg
672,National Family,5.833,Comedy|Action,National Family.jpg
673,Out of the Past,7.591,Crime|Romance|Thriller,Out of the Past.jpg
674,Aliens,7.939,Action|Thriller|Sci-Fi,Aliens.jpg
675,The Paramedic,4.3,Comedy,The Paramedic.jpg
676,The Masked Saint,5.219,Crime|Action,The Masked Saint.jpg
677,Pirates of the Caribbean: On Stranger Tides,6.548,Adventure|Action|Fantasy,Pirates of the Caribbean_ On Stranger Tides.jpg
678,Miraculous: Ladybug & Cat Noir. The Movie,7.694,Animation|Fantasy|Action|Romance|Children,Miraculous_ Ladybug & Cat Noir_ The Movie.jpg
679,Sex and Zen III,6.5,Comedy|Romance|Drama,Sex and Zen III.jpg
680,You Only Live Twice,6.6,Action|Thriller|Adventure,You Only Live Twice.jpg
681,Spider-Man: Into the Spider-Verse,8.404,Animation|Action|Adventure|Sci-Fi,Spider-Man_ Into the Spider-Verse.jpg
682,Back to the Future,8.317,Adventure|Comedy|Sci-Fi,Back to the Future.jpg
683,Sleepwalkers,6.054,Horror|Fantasy|Thriller,Sleepwalkers.jpg
684,Pirates of the Caribbean: At World's End,7.253,Adventure|Fantasy|Action,Pirates of the Caribbean_ At World's End.jpg
685,Transformers: The Last Knight,6.055,Action|Adventure|Sci-Fi,Transformers_ The Last Knight.jpg
686,Transformers: Age of Extinction,5.933,Sci-Fi|Action|Adventure,Transformers_ Age of Extinction.jpg
687,Fury,7.527,War|Drama|Action,Fury.jpg
688,The Lord of the Rings: The Two Towers,8.395,Adventure|Fantasy|Action,The Lord of the Rings_ The Two Towers.jpg
689,The Green Mile,8.506,Fantasy|Drama|Crime,The Green Mile.jpg
690,Godzilla,6.334,Action|Drama|Sci-Fi,Godzilla.jpg
691,Retribution,6.725,Thriller,Retribution.jpg
692,Moana 2,0.0,Animation|Adventure|Children|Comedy,Moana 2.jpg
693,Fast & Furious Presents: Hobbs & Shaw,6.862,Action|Adventure|Comedy,Fast & Furious Presents_ Hobbs & Shaw.jpg
694,Trading Places,7.218,Comedy,Trading Places.jpg
695,Ted 2,6.302,Comedy|Fantasy,Ted 2.jpg
696,Tarzan,7.405,Children|Adventure|Animation|Drama,Tarzan.jpg
697,Hard Target,6.36,Action|Adventure|Crime|Thriller,Hard Target.jpg
698,A Delicious Flight,4.2,Romance,A Delicious Flight.jpg
699,Hotel Transylvania: Transformania,7.097,Animation|Comedy|Children|Adventure|Fantasy,Hotel Transylvania_ Transformania.jpg
700,Nowhere,7.422,Thriller|Drama,Nowhere.jpg
701,Extraction 2,7.468,Action|Thriller,Extraction 2.jpg
702,Sugar Baby,4.0,Romance,Sugar Baby.jpg
703,The Equalizer,7.272,Thriller|Action|Crime,The Equalizer.jpg
704,The Dry 2 - Force of Nature,6.8,Mystery|Thriller,The Dry 2 - Force of Nature.jpg
705,The Voyagers,6.424,Fantasy|Adventure,The Voyagers.jpg
706,Steve Jobs,6.771,Drama|History,Steve Jobs.jpg
707,Friend's Mothers,1.0,Romance,Friend's Mothers.jpg
708,Silent Running,6.439,Adventure|Sci-Fi,Silent Running.jpg
709,Scream 4,6.5,Horror|Mystery,Scream 4.jpg
710,Frozen II,7.261,Children|Animation|Adventure|Comedy|Fantasy,Frozen II.jpg
711,The First Purge,6.003,Horror|Action|Thriller,The First Purge.jpg
712,Lawrence of Arabia,8.001,Adventure|History|War,Lawrence of Arabia.jpg
713,The Little Mermaid,7.354,Animation|Children|Fantasy,The Little Mermaid.jpg
714,Carrie,7.3,Horror|Thriller,Carrie.jpg
715,Dead Silence,6.4,Horror,Dead Silence.jpg
716,Overlord,6.703,Horror|War|Sci-Fi,Overlord.jpg
717,Shrek Forever After,6.371,Comedy|Adventure|Fantasy|Animation|Children,Shrek Forever After.jpg
718,The Amazing Spider-Man 2,6.509,Action|Adventure|Sci-Fi,The Amazing Spider-Man 2.jpg
719,WALL-E,8.089,Animation|Children|Sci-Fi,WALL-E.jpg
720,Mission: Impossible - Rogue Nation,7.198,Action|Adventure,Mission_ Impossible - Rogue Nation.jpg
721,Luck,7.783,Animation|Adventure|Comedy|Fantasy,Luck.jpg
